2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-22T21:50:20 Cycle:85365308-4295-4370-8e23-05d88256d096 Created:2019-05-22T21:48:30 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
WA,236,Canning,11894,Greenfields,1144,56.22,891,43.78,2035,7.07
WA,236,Canning,31809,Greenfields East,373,46.28,433,53.72,806,6.61
WA,236,Canning,33043,Greenfields PPVC,11153,62.34,6737,37.66,17890,5
WA,236,Canning,7495,Halls Head,1250,66.35,634,33.65,1884,3.41
WA,236,Canning,31478,Halls Head South,1076,55.81,852,44.19,1928,2.26
WA,236,Canning,34340,Halls Head West,912,64.96,492,35.04,1404,1.43
WA,236,Canning,70906,Haynes CANNING PPVC,983,57.86,716,42.14,1699,3.01
WA,236,Canning,7489,Jarrahdale,242,58.6,171,41.4,413,7.24
WA,236,Canning,31065,Lake Clifton,156,55.32,126,44.68,282,-4.45
WA,236,Canning,47748,Lakelands,1001,58.61,707,41.39,1708,7.08
WA,236,Canning,7490,Madora Bay,683,62.89,403,37.11,1086,6.69
WA,236,Canning,7491,Mandurah,169,53.14,149,46.86,318,2.14
WA,236,Canning,7492,Mandurah Central,564,50.9,544,49.1,1108,-1.16
WA,236,Canning,7493,Mandurah East,358,50.64,349,49.36,707,4
WA,236,Canning,11897,Meadow Springs,902,58.12,650,41.88,1552,4.86
WA,236,Canning,33073,Meadow Springs North,557,67.52,268,32.48,825,6.22
WA,236,Canning,7497,Mundijong,672,63.76,382,36.24,1054,5.58
WA,236,Canning,7499,North Dandalup,264,61.11,168,38.89,432,-0.34
WA,236,Canning,7516,North Yunderup,282,62.95,166,37.05,448,11.24
WA,236,Canning,7500,Oakford,617,71.16,250,28.84,867,6.8
WA,236,Canning,65247,Other Mobile Team 1,5,50,5,50,10,50
WA,236,Canning,7551,Pickering Brook,268,70.9,110,29.1,378,-2.75
WA,236,Canning,7502,Pinjarra,887,60.05,590,39.95,1477,4.02
WA,236,Canning,7479,Pinjarra North,279,50.91,269,49.09,548,7.2
WA,236,Canning,46571,Preston Beach,49,49.49,50,50.51,99,-5.06
WA,236,Canning,7554,Roleystone,1370,56.78,1043,43.22,2413,0.45
WA,236,Canning,7541,Roleystone North,391,61,250,39,641,-5.14
WA,236,Canning,7509,Serpentine,744,67.57,357,32.43,1101,4.56
WA,236,Canning,7515,South Yunderup,838,64.76,456,35.24,1294,4.82
WA,236,Canning,34078,Special Hospital Team 1,113,57.36,84,42.64,197,0.22
WA,236,Canning,34207,Special Hospital Team 2,97,57.06,73,42.94,170,0.12
WA,236,Canning,83049,Special Hospital Team 3,24,92.31,2,7.69,26,34.96
WA,236,Canning,82866,Wannanup,383,58.56,271,41.44,654,3.21
WA,236,Canning,7512,Waroona,877,68.41,405,31.59,1282,6.77
WA,237,Cowan,11591,Alexander Heights,808,45.73,959,54.27,1767,-3.7
WA,237,Cowan,32071,Alexander Heights West,489,45.15,594,54.85,1083,3.82
WA,237,Cowan,7564,Ballajura,765,48.57,810,51.43,1575,-0.47
WA,237,Cowan,11592,Ballajura Central,932,46.83,1058,53.17,1990,-0.66
WA,237,Cowan,31735,Ballajura South,712,37.12,1206,62.88,1918,0.79
WA,237,Cowan,33068,Ballajura West,998,46.9,1130,53.1,2128,0.43
WA,237,Cowan,8855,Beechboro,434,33.31,869,66.69,1303,-1.13
WA,237,Cowan,7918,Beechboro East (Cowan),491,38.21,794,61.79,1285,3.04
WA,237,Cowan,11910,Beechboro West (Cowan),348,38.62,553,61.38,901,1.33
WA,237,Cowan,65700,Bennett Springs,648,41.78,903,58.22,1551,-2.9
WA,237,Cowan,65417,BLV Cowan PPVC,0,0,0,0,0,-20
WA,237,Cowan,36411,Darch,1530,55.08,1248,44.92,2778,-3.63
WA,237,Cowan,82962,Darch South,333,58.01,241,41.99,574,-0.84
WA,237,Cowan,30228,Divisional Office (PREPOLL),0,0,0,0,0,0
WA,237,Cowan,7570,Girrawheen,551,34.81,1032,65.19,1583,-1.36
WA,237,Cowan,7572,Girrawheen East,337,34.78,632,65.22,969,1.6
WA,237,Cowan,7573,Greenwood,1279,53.6,1107,46.4,2386,-3.69
WA,237,Cowan,7574,Greenwood East,974,50.68,948,49.32,1922,-0.93
WA,237,Cowan,47761,Hocking,1348,55.31,1089,44.69,2437,1.54
WA,237,Cowan,82503,Joondalup COWAN PPVC,1312,58.73,922,41.27,2234,0.18
WA,237,Cowan,31956,Kiara (Cowan),343,42.61,462,57.39,805,3.28
WA,237,Cowan,7580,Koondoola,415,33.02,842,66.98,1257,-1.1
WA,237,Cowan,32813,Landsdale,2081,55.6,1662,44.4,3743,-0.75
WA,237,Cowan,82884,Landsdale East,597,48.77,627,51.23,1224,-7.05
WA,237,Cowan,7946,Lockridge,347,30.44,793,69.56,1140,4.15
WA,237,Cowan,47764,Madeley,1498,60.28,987,39.72,2485,-4.25
WA,237,Cowan,83321,Malaga PPVC,2315,48.91,2418,51.09,4733,-1.92
WA,237,Cowan,11593,Marangaroo,776,45.09,945,54.91,1721,1.57
WA,237,Cowan,11633,Marangaroo Central,626,38.48,1001,61.52,1627,-2.87
WA,237,Cowan,38455,Marangaroo East,772,37.01,1314,62.99,2086,-3.24
WA,237,Cowan,65708,Pearsall,1077,56.09,843,43.91,1920,-0.57
WA,237,Cowan,36412,Sinagra,837,52.77,749,47.23,1586,-0.1
WA,237,Cowan,34080,Special Hospital Team 1,85,61.15,54,38.85,139,3.4
WA,237,Cowan,34122,Tapping,1126,52.59,1015,47.41,2141,1.29
WA,237,Cowan,82882,Tapping South,602,52.12,553,47.88,1155,0.95
WA,237,Cowan,7966,Wanneroo,544,50.75,528,49.25,1072,1.15
WA,237,Cowan,7967,Wanneroo East,1077,50.71,1047,49.29,2124,-0.42
WA,237,Cowan,82505,Wanneroo PPVC,2212,61.24,1400,38.76,3612,4.22
WA,237,Cowan,34099,Wanneroo West,499,61.15,317,38.85,816,1.13
WA,237,Cowan,7588,Warwick,284,51.36,269,48.64,553,-3.83
WA,237,Cowan,32812,Warwick West,666,51.91,617,48.09,1283,-2.45
WA,238,Curtin,95056,Balcatta CURTIN PPVC,970,63.23,564,36.77,1534,-5.64
WA,238,Curtin,65579,BLV Curtin PPVC,0,0,0,0,0,-61.54
WA,238,Curtin,7602,Churchlands,1258,67.31,611,32.69,1869,-7.26
WA,238,Curtin,83357,Churchlands North,364,65.82,189,34.18,553,-4.71
WA,238,Curtin,7591,City Beach,1214,76.26,378,23.74,1592,-4.1
WA,238,Curtin,7592,City Beach North,1036,76.12,325,23.88,1361,-5.29
WA,238,Curtin,7593,Claremont,1898,69.04,851,30.96,2749,-8.68
WA,238,Curtin,7594,Cottesloe,1419,71.63,562,28.37,1981,-7.07
WA,238,Curtin,7595,Cottesloe North,1350,67.74,643,32.26,1993,-7.8
WA,238,Curtin,7598,Dalkeith,1761,79.15,464,20.85,2225,-6.42
WA,238,Curtin,30229,Divisional Office (PREPOLL),0,0,0,0,0,-82.76
WA,238,Curtin,32458,Doubleview,1659,58.58,1173,41.42,2832,-7.29
WA,238,Curtin,83305,Doubleview North,264,58.67,186,41.33,450,-7.07
WA,238,Curtin,7600,Floreat,1285,70.8,530,29.2,1815,-6.43
WA,238,Curtin,7601,Floreat East,800,70.55,334,29.45,1134,-3.03
WA,238,Curtin,8186,Innaloo,1378,51.4,1303,48.6,2681,-3.11
WA,238,Curtin,7607,Jolimont,979,57.35,728,42.65,1707,-9.52
WA,238,Curtin,71034,Karrinyup South (Curtin),637,55.1,519,44.9,1156,-4.69
WA,238,Curtin,7614,Mosman Park,1406,68.09,659,31.91,2065,-5.84
WA,238,Curtin,7606,Mount Claremont,1515,67.75,721,32.25,2236,-6.11
WA,238,Curtin,60353,Mount Claremont East,364,60.97,233,39.03,597,-7.99
WA,238,Curtin,7619,Nedlands Central,291,43.76,374,56.24,665,-13.64
WA,238,Curtin,7621,Nedlands North,901,60.63,585,39.37,1486,-5.77
WA,238,Curtin,7622,Nedlands South,1537,66.97,758,33.03,2295,-8.72
WA,238,Curtin,7597,Peppermint Grove,1416,68.84,641,31.16,2057,-5.98
WA,238,Curtin,94024,Perth CURTIN PPVC,1305,70.85,537,29.15,1842,2.05
WA,238,Curtin,8195,Scarborough (Curtin),386,58.05,279,41.95,665,-8.07
WA,238,Curtin,8196,Scarborough Central (Curtin),794,53.79,682,46.21,1476,-6.05
WA,238,Curtin,7628,Shenton Park West,1107,52.46,1003,47.54,2110,-10.34
WA,238,Curtin,34083,Special Hospital Team 1,324,88.52,42,11.48,366,13.61
WA,238,Curtin,34197,Special Hospital Team 2,183,66.55,92,33.45,275,-8.39
WA,238,Curtin,34199,Special Hospital Team 3,112,77.78,32,22.22,144,2.84
WA,238,Curtin,34200,Special Hospital Team 4,12,75,4,25,16,0.81
WA,238,Curtin,83785,Special Hospital Team 5,2,25,6,75,8,-50.51
WA,238,Curtin,83786,Special Hospital Team 6,5,83.33,1,16.67,6,7.57
WA,238,Curtin,83787,Special Hospital Team 7,8,61.54,5,38.46,13,-13.46
WA,238,Curtin,83788,Special Hospital Team 8,7,31.82,15,68.18,22,-42.73
WA,238,Curtin,7629,Subiaco,737,59.29,506,40.71,1243,-5.22
WA,238,Curtin,46574,Subiaco Central,1129,55.62,901,44.38,2030,-7.18
WA,238,Curtin,65666,Subiaco PPVC,4444,68.98,1998,31.02,6442,-6.99
WA,238,Curtin,7633,Swanbourne,1448,70.26,613,29.74,2061,-8.58
WA,238,Curtin,7634,Wembley Central,491,64.86,266,35.14,757,-3.23
WA,238,Curtin,8199,Wembley Downs,1646,63.04,965,36.96,2611,-7.55
WA,238,Curtin,7635,Wembley North,553,46.43,638,53.57,1191,-7.28
WA,238,Curtin,97537,Wembley PPVC,1289,68.49,593,31.51,1882,-6
WA,238,Curtin,7637,Wembley West,1282,56.7,979,43.3,2261,-9.4
WA,238,Curtin,7613,West Leederville,1145,56.43,884,43.57,2029,-7.67
WA,238,Curtin,8200,Woodlands,1523,66.95,752,33.05,2275,-3.85
WA,312,Durack,7916,Badgingarra,116,86.57,18,13.43,134,0.86
WA,312,Durack,7981,Bencubbin,127,84.67,23,15.33,150,7.42
WA,312,Durack,7984,Bluff Point,823,65.42,435,34.58,1258,2.44
WA,312,Durack,65596,BLV Durack PPVC,0,0,0,0,0,-50
WA,312,Durack,7806,Broome,426,43.34,557,56.66,983,2.83
WA,312,Durack,33257,Broome PPVC,1470,51.24,1399,48.76,2869,-4.53
WA,312,Durack,7993,Bruce Rock,312,84.55,57,15.45,369,5.7
WA,312,Durack,32077,Cable Beach,290,44.14,367,55.86,657,1.81
WA,312,Durack,7999,Calingiri,184,86.79,28,13.21,212,1.29
WA,312,Durack,31485,Cape Burney,170,70.83,70,29.17,240,3.21
WA,312,Durack,8000,Carnamah,158,83.16,32,16.84,190,-2.13
WA,312,Durack,7808,Carnarvon,235,57.74,172,42.26,407,0.06
WA,312,Durack,7809,Carnarvon East,334,69.87,144,30.13,478,9.2
WA,312,Durack,32762,Carnarvon PPVC,671,67.17,328,32.83,999,8.35
WA,312,Durack,7926,Cervantes,213,77.74,61,22.26,274,2.22
WA,312,Durack,8002,Coorow,151,94.97,8,5.03,159,6.61
WA,312,Durack,8853,Coral Bay,52,51.49,49,48.51,101,-8
WA,312,Durack,7817,Cue,61,67.03,30,32.97,91,4.81
WA,312,Durack,8007,Cunderdin,319,78.96,85,21.04,404,4.35
WA,312,Durack,8009,Dalwallinu,350,83.33,70,16.67,420,4.93
WA,312,Durack,7929,Dandaragan,150,78.53,41,21.47,191,-5.44
WA,312,Durack,7820,Denham,195,64.57,107,35.43,302,4.57
WA,312,Durack,7821,Derby,372,46.21,433,53.79,805,4.35
WA,312,Durack,82767,Derby PPVC,0,0,0,0,0,0
WA,312,Durack,47163,Divisional Office (PREPOLL),108,72.48,41,27.52,149,1.98
WA,312,Durack,58812,Djugun,257,52.77,230,47.23,487,-3.69
WA,312,Durack,8013,Dowerin,270,85.17,47,14.83,317,6.89
WA,312,Durack,65667,Drummonds Cove,298,64.64,163,35.36,461,-3.92
WA,312,Durack,8018,Eneabba,67,69.07,30,30.93,97,-0.74
WA,312,Durack,7823,Exmouth,656,64.19,366,35.81,1022,0.19
WA,312,Durack,82770,Exmouth PPVC,0,0,0,0,0,0
WA,312,Durack,7826,Fitzroy Crossing,84,31.11,186,68.89,270,-1.11
WA,312,Durack,8025,Geraldton East,281,59.91,188,40.09,469,-2.49
WA,312,Durack,34255,Geraldton PPVC,6399,70.2,2716,29.8,9115,2.52
WA,312,Durack,8023,Geraldton West,753,57.97,546,42.03,1299,0.91
WA,312,Durack,8027,Goomalling,281,78.49,77,21.51,358,2.89
WA,312,Durack,7833,Halls Creek,114,40.71,166,59.29,280,10.76
WA,312,Durack,83343,Halls Creek PPVC,0,0,0,0,0,-58.62
WA,312,Durack,7941,Jurien Bay,630,78.55,172,21.45,802,7.88
WA,312,Durack,7838,Kalbarri,417,65.77,217,34.23,634,1.18
WA,312,Durack,82793,Kalbarri PPVC,0,0,0,0,0,0
WA,312,Durack,7850,Karratha,551,57.16,413,42.84,964,2.02
WA,312,Durack,47800,Karratha PPVC,1267,60.94,812,39.06,2079,1.77
WA,312,Durack,8040,Kellerberrin,390,73.72,139,26.28,529,4.19
WA,312,Durack,8044,Koorda,188,81.74,42,18.26,230,5.1
WA,312,Durack,7853,Kununurra,464,57,350,43,814,-1.94
WA,312,Durack,65824,Kununurra PPVC,346,54.49,289,45.51,635,-4.73
WA,312,Durack,8052,Leeman,219,75.78,70,24.22,289,3.19
WA,312,Durack,7861,Meekatharra,93,53.14,82,46.86,175,1.96
WA,312,Durack,8054,Merredin,537,74.17,187,25.83,724,7.42
WA,312,Durack,83344,Merredin PPVC,803,76.4,248,23.6,1051,9.56
WA,312,Durack,8057,Miling,82,92.13,7,7.87,89,1.43
WA,312,Durack,7851,Millars Well,558,55.3,451,44.7,1009,-0.63
WA,312,Durack,8058,Mingenew,227,84.07,43,15.93,270,0.48
WA,312,Durack,8063,Moonyoonooka,213,83.86,41,16.14,254,5.29
WA,312,Durack,8064,Moora,770,83.42,153,16.58,923,9.67
WA,312,Durack,7864,Morawa,215,72.88,80,27.12,295,2.69
WA,312,Durack,7866,Mount Magnet,110,62.5,66,37.5,176,11.15
WA,312,Durack,8066,Mount Tarcoola,828,64.94,447,35.06,1275,0.12
WA,312,Durack,8068,Mukinbudin,227,89.37,27,10.63,254,4.37
WA,312,Durack,7867,Mullewa,158,70.85,65,29.15,223,8.8
WA,312,Durack,7869,Nabawa,143,80.79,34,19.21,177,1.31
WA,312,Durack,8071,Narembeen,266,87.79,37,12.21,303,0.46
WA,312,Durack,8076,New Norcia,108,85.04,19,14.96,127,6.13
WA,312,Durack,7870,Newman,328,56.94,248,43.06,576,3.41
WA,312,Durack,11900,Newman North,314,54.8,259,45.2,573,1.76
WA,312,Durack,82769,Newman PPVC,0,0,0,0,0,0
WA,312,Durack,34351,Nickol,1063,58.99,739,41.01,1802,4.52
WA,312,Durack,7873,Northampton,503,73.43,182,26.57,685,-0.02
WA,312,Durack,7876,Onslow,158,59.85,106,40.15,264,2.97
WA,312,Durack,65255,Other Mobile Team 1,31,54.39,26,45.61,57,7.84
WA,312,Durack,7877,Pannawonica,75,55.56,60,44.44,135,0.97
WA,312,Durack,7878,Paraburdoo,183,56.31,142,43.69,325,4.97
WA,312,Durack,8084,Perenjori,123,84.25,23,15.75,146,5.06
WA,312,Durack,8011,Port Denison,1117,76.51,343,23.49,1460,7.27
WA,312,Durack,7879,Port Hedland,531,58.16,382,41.84,913,0.87
WA,312,Durack,8092,Quairading,366,82.81,76,17.19,442,8.25
WA,312,Durack,8095,Rangeway,645,55.8,511,44.2,1156,8.96
WA,312,Durack,47090,Remote Mobile Team 1,30,44.78,37,55.22,67,21.7
WA,312,Durack,47091,Remote Mobile Team 2,138,39.66,210,60.34,348,16.58
WA,312,Durack,47092,Remote Mobile Team 3,305,38.41,489,61.59,794,15.34
WA,312,Durack,47093,Remote Mobile Team 4,128,40.89,185,59.11,313,17.88
WA,312,Durack,47801,Remote Mobile Team 5,133,29.69,315,70.31,448,6.51
WA,312,Durack,65750,Remote Mobile Team 6,62,59.05,43,40.95,105,36.13
WA,312,Durack,7886,South Hedland,389,50,389,50,778,0.18
WA,312,Durack,7887,South Hedland East,450,49.02,468,50.98,918,9.25
WA,312,Durack,38316,South Hedland PPVC,1075,55.9,848,44.1,1923,3.09
WA,312,Durack,7888,Southern Cross,274,79.19,72,20.81,346,8.12
WA,312,Durack,11904,Spalding,277,56.3,215,43.7,492,4.67
WA,312,Durack,47096,Special Hospital Team 1,125,71.84,49,28.16,174,15.53
WA,312,Durack,65900,Special Hospital Team 2,30,54.55,25,45.45,55,-2.59
WA,312,Durack,65915,Special Hospital Team 3,43,66.15,22,33.85,65,12.3
WA,312,Durack,65916,Special Hospital Team 4,9,75,3,25,12,21.67
WA,312,Durack,65917,Special Hospital Team 5,8,61.54,5,38.46,13,6.99
WA,312,Durack,65918,Special Hospital Team 6,26,50,26,50,52,-7.69
WA,312,Durack,8100,Tammin,126,79.25,33,20.75,159,11.87
WA,312,Durack,8101,Three Springs,156,77.23,46,22.77,202,0.02
WA,312,Durack,7891,Tom Price,461,58.58,326,41.42,787,6.32
WA,312,Durack,82777,Tom Price PPVC,0,0,0,0,0,0
WA,312,Durack,8104,Trayning,119,73.46,43,26.54,162,3.58
WA,312,Durack,8106,Waggrakine,935,67.56,449,32.44,1384,4.51
WA,312,Durack,8108,Walkaway,249,78.55,68,21.45,317,1.92
WA,312,Durack,82993,Wandina,556,62.47,334,37.53,890,-1.81
WA,312,Durack,8110,Watheroo,91,87.5,13,12.5,104,0.48
WA,312,Durack,7895,Westonia,85,84.16,16,15.84,101,11.78
WA,312,Durack,7896,Wickham,371,54.08,315,45.92,686,4.54
WA,312,Durack,8114,Wongan Hills,495,82.23,107,17.77,602,2.23
WA,312,Durack,8115,Wonthella,991,65.37,525,34.63,1516,1.17
WA,312,Durack,8120,Wyalkatchem,181,81.17,42,18.83,223,8.48
WA,312,Durack,7899,Wyndham,89,40.45,131,59.55,220,6.12
WA,239,Forrest,7644,Acton Park,252,84.56,46,15.44,298,3.69
WA,239,Forrest,7650,Augusta,582,69.2,259,30.8,841,1.56
WA,239,Forrest,7651,Australind,1573,64.44,868,35.56,2441,-0.65
WA,239,Forrest,11899,Australind - Clifton Park,424,65.13,227,34.87,651,5.13
WA,239,Forrest,65823,Australind - Treendale,674,63.47,388,36.53,1062,3.71
WA,239,Forrest,83257,Australind Central,225,62.85,133,37.15,358,-2.26
WA,239,Forrest,34112,Australind East,727,66.03,374,33.97,1101,4.17
WA,239,Forrest,32576,Australind North,774,63.65,442,36.35,1216,2.36
WA,239,Forrest,7652,Balingup,215,54.71,178,45.29,393,2.02
WA,239,Forrest,7475,Binningup,401,61.98,246,38.02,647,0.62
WA,239,Forrest,65526,BLV Forrest PPVC,0,0,0,0,0,-33.33
WA,239,Forrest,7655,Boyanup,501,67.07,246,32.93,747,3.04
WA,239,Forrest,7476,Brunswick,514,66.49,259,33.51,773,0.27
WA,239,Forrest,7660,Bunbury,697,61.36,439,38.64,1136,-1.44
WA,239,Forrest,7677,Bunbury - Coral Park,927,58.93,646,41.07,1573,3.11
WA,239,Forrest,7740,Bunbury - Wollaston,461,61.47,289,38.53,750,8.65
WA,239,Forrest,7661,Bunbury Central,372,63.7,212,36.3,584,-2.29
WA,239,Forrest,7662,Bunbury East,781,59.62,529,40.38,1310,3.37
WA,239,Forrest,46632,Bunbury PPVC,7422,65.67,3880,34.33,11302,2.76
WA,239,Forrest,7728,Bunbury South,889,61.31,561,38.69,1450,3.17
WA,239,Forrest,7665,Burekup,366,70.38,154,29.62,520,1.05
WA,239,Forrest,7666,Busselton,716,67.42,346,32.58,1062,1.41
WA,239,Forrest,32928,Busselton East,866,68.35,401,31.65,1267,1.24
WA,239,Forrest,83730,Busselton North,440,66.67,220,33.33,660,1.37
WA,239,Forrest,32817,Busselton PPVC,4854,73.27,1771,26.73,6625,4.04
WA,239,Forrest,34114,Busselton South,1189,66.28,605,33.72,1794,2.62
WA,239,Forrest,7667,Busselton West,1120,68.17,523,31.83,1643,2.76
WA,239,Forrest,7668,Capel,969,63.71,552,36.29,1521,2.37
WA,239,Forrest,8852,Carbunup River,205,70.21,87,29.79,292,0.64
WA,239,Forrest,7669,Carey Park,722,53.76,621,46.24,1343,10.96
WA,239,Forrest,7670,Carey Park South,468,56.05,367,43.95,835,7.75
WA,239,Forrest,33112,College Grove,160,60.15,106,39.85,266,3.28
WA,239,Forrest,7678,Cowaramup,539,53.42,470,46.58,1009,-7.54
WA,239,Forrest,34343,Dalyellup,1458,61.91,897,38.09,2355,2.91
WA,239,Forrest,83255,Dalyellup South,313,55.79,248,44.21,561,-3.2
WA,239,Forrest,7679,Dardanup,665,74.47,228,25.53,893,-1.2
WA,239,Forrest,30230,Divisional Office (PREPOLL),204,61.08,130,38.92,334,61.08
WA,239,Forrest,7683,Donnybrook,1192,69.06,534,30.94,1726,0.89
WA,239,Forrest,7684,Dunsborough,829,64.21,462,35.79,1291,-3.68
WA,239,Forrest,83399,Dunsborough PPVC,1635,71.71,645,28.29,2280,5.75
WA,239,Forrest,83252,Dunsborough South,386,58.84,270,41.16,656,-9.07
WA,239,Forrest,7685,Eaton,719,61.66,447,38.34,1166,2.26
WA,239,Forrest,34115,Eaton East,1363,63.42,786,36.58,2149,3.96
WA,239,Forrest,83258,Eaton North,338,61.68,210,38.32,548,2.2
WA,239,Forrest,7686,Elgin,119,86.23,19,13.77,138,-0.04
WA,239,Forrest,7690,Ferguson,141,76.22,44,23.78,185,-5.65
WA,239,Forrest,7691,Gelorup,846,68.06,397,31.94,1243,-0.74
WA,239,Forrest,7721,Glen Iris,612,59.3,420,40.7,1032,3.1
WA,239,Forrest,7487,Harvey,1398,71.22,565,28.78,1963,5.82
WA,239,Forrest,7695,Karridale,217,67.6,104,32.4,321,1.93
WA,239,Forrest,7697,Kirup,182,67.41,88,32.59,270,-5.19
WA,239,Forrest,32577,Leschenault,309,68.51,142,31.49,451,1.25
WA,239,Forrest,7709,Margaret River,1018,47.35,1132,52.65,2150,-1.48
WA,239,Forrest,32819,Margaret River PPVC,1062,55.69,845,44.31,1907,0.06
WA,239,Forrest,7715,Nannup,390,61.71,242,38.29,632,-0.59
WA,239,Forrest,7724,Rosa Brook,174,63.27,101,36.73,275,-1.51
WA,239,Forrest,34086,Special Hospital Team 1,210,64.42,116,35.58,326,-4.33
WA,239,Forrest,34210,Special Hospital Team 2,98,68.53,45,31.47,143,-0.27
WA,239,Forrest,34211,Special Hospital Team 3,41,75.93,13,24.07,54,7.93
WA,239,Forrest,7732,Vasse,1196,69.41,527,30.59,1723,2.1
WA,239,Forrest,7738,Witchcliffe,322,50,322,50,644,-1.24
WA,239,Forrest,7739,Withers,672,54.86,553,45.14,1225,8.5
WA,239,Forrest,7702,Yabberup,167,65.23,89,34.77,256,2.09
WA,239,Forrest,7742,Yallingup,200,58.31,143,41.69,343,-3.34
WA,239,Forrest,95841,Yarloop,194,65.54,102,34.46,296,0.21
WA,240,Fremantle,32965,Atwell,1279,49.14,1324,50.86,2603,2.54
WA,240,Fremantle,83202,Atwell Central,218,40.07,326,59.93,544,-8.18
WA,240,Fremantle,38501,Atwell South,720,50.92,694,49.08,1414,-1.64
WA,240,Fremantle,82869,Aubin Grove,900,48.83,943,51.17,1843,-0.02
WA,240,Fremantle,7756,Beaconsfield,555,30.9,1241,69.1,1796,-6.99
WA,240,Fremantle,7768,Beaconsfield South,598,32.03,1269,67.97,1867,-2.3
WA,240,Fremantle,33059,Beeliar,784,44.14,992,55.86,1776,1.1
WA,240,Fremantle,36770,Beeliar West,1010,45.76,1197,54.24,2207,2.98
WA,240,Fremantle,7757,Bibra Lake,796,43.54,1032,56.46,1828,1.89
WA,240,Fremantle,65593,BLV Fremantle PPVC,0,0,0,0,0,-33.33
WA,240,Fremantle,82718,Cockburn Central FREMANTLE PPVC,4048,49.9,4065,50.1,8113,2.9
WA,240,Fremantle,7760,Coogee,1417,54.02,1206,45.98,2623,2.8
WA,240,Fremantle,7761,Coolbellup,688,33.33,1376,66.67,2064,5.07
WA,240,Fremantle,30231,Divisional Office (PREPOLL),76,61.29,48,38.71,124,61.29
WA,240,Fremantle,7763,East Fremantle,773,34.96,1438,65.04,2211,-4.59
WA,240,Fremantle,7781,East Fremantle North,805,58.5,571,41.5,1376,-4.88
WA,240,Fremantle,7764,Fremantle,282,34.18,543,65.82,825,-1.55
WA,240,Fremantle,47786,Fremantle PPVC,2754,40.36,4070,59.64,6824,0.38
WA,240,Fremantle,7784,Fremantle South,528,27.34,1403,72.66,1931,-6.46
WA,240,Fremantle,7767,Hamilton Hill East,446,28.44,1122,71.56,1568,-1.85
WA,240,Fremantle,7788,Hamilton Hill South,958,39.33,1478,60.67,2436,3.35
WA,240,Fremantle,82867,Hammond Park,707,45.15,859,54.85,1566,-1.38
WA,240,Fremantle,7770,Hilton,369,20.8,1405,79.2,1774,-3.12
WA,240,Fremantle,31063,Kardinya (Fremantle),247,49.8,249,50.2,496,-4.07
WA,240,Fremantle,7773,Kardinya West,457,42.95,607,57.05,1064,-0.62
WA,240,Fremantle,34109,Melville (Fremantle),135,56.49,104,43.51,239,8.94
WA,240,Fremantle,82971,Munster,765,48.54,811,51.46,1576,4.69
WA,240,Fremantle,7778,North Fremantle,700,48.44,745,51.56,1445,-11.17
WA,240,Fremantle,7779,Palmyra,969,40.19,1442,59.81,2411,-2.91
WA,240,Fremantle,7780,Palmyra North,483,46.26,561,53.74,1044,-1.78
WA,240,Fremantle,7783,Samson,726,43.09,959,56.91,1685,0.18
WA,240,Fremantle,7785,South Lake,463,36.92,791,63.08,1254,1.56
WA,240,Fremantle,31980,South Lake East,803,48.81,842,51.19,1645,0.68
WA,240,Fremantle,7786,Spearwood,789,37.84,1296,62.16,2085,1.79
WA,240,Fremantle,7787,Spearwood South,653,40.18,972,59.82,1625,2.88
WA,240,Fremantle,34089,Special Hospital Team 1,88,38.26,142,61.74,230,-7.83
WA,240,Fremantle,34216,Special Hospital Team 2,14,41.18,20,58.82,34,-5.16
WA,240,Fremantle,47791,Success,816,46.9,924,53.1,1740,1.24
WA,240,Fremantle,7771,Success North,845,42.98,1121,57.02,1966,1.81
WA,240,Fremantle,7790,White Gum Valley,390,23.82,1247,76.18,1637,-3.89
WA,240,Fremantle,7793,Yangebup,722,35.1,1335,64.9,2057,0.81
WA,305,Hasluck,11599,Beckenham,903,47.43,1001,52.57,1904,3.95
WA,305,Hasluck,82857,Beechboro East (Hasluck),267,41.27,380,58.73,647,-6.1
WA,305,Hasluck,8207,Bellevue,408,46.68,466,53.32,874,7.79
WA,305,Hasluck,65509,BLV Hasluck PPVC,0,0,0,0,0,-50
WA,305,Hasluck,83326,Cannington HASLUCK PPVC,1478,54.26,1246,45.74,2724,0.71
WA,305,Hasluck,7927,Chidlow,494,61.06,315,38.94,809,7.72
WA,305,Hasluck,7930,Darlington,774,49.81,780,50.19,1554,-6.4
WA,305,Hasluck,34091,Divisional Office (PREPOLL),0,0,0,0,0,-85.71
WA,305,Hasluck,7531,Forrestfield,1028,51.92,952,48.08,1980,4.2
WA,305,Hasluck,7532,Forrestfield North,1064,56.15,831,43.85,1895,4.97
WA,305,Hasluck,65671,Forrestfield West,716,51.96,662,48.04,1378,2.51
