2007 Federal Election Polling Places [Event:13745 Phase:FinalResults Generated:2008-09-03T12:53:32 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
NSW,130,Lyne,1656,1,Wingham,Wingham Brush Public School,Isabella St,,,WINGHAM,NSW,2429,-31.870075,152.376874
NSW,130,Lyne,1657,1,Wingham West,Wingham Town Hall,Farquhar St,,,WINGHAM,NSW,2429,-31.870000,152.370100
NSW,131,Macarthur,32912,1,Airds,Airds High School,Riverside Dr,,,AIRDS,NSW,2560,-34.088110,150.829110
NSW,131,Macarthur,2899,1,Airds North,John Warby Public School,Deans Rd,,,AIRDS,NSW,2560,-34.082626,150.833802
NSW,131,Macarthur,2900,1,Ambarvale,Ambarvale Public School,Copperfield Dr,,,AMBARVALE,NSW,2560,-34.086560,150.797762
NSW,131,Macarthur,2935,1,Ambarvale West,Thomas Acres Public School,Crispsparkle Dr,,,AMBARVALE,NSW,2560,-34.094152,150.789659
NSW,131,Macarthur,1660,1,Appin,Appin Community Hall,Sportsground Rd,,,APPIN,NSW,2560,-34.195600,150.784500
NSW,131,Macarthur,2902,1,Bradbury,Bradbury Public School,Jacaranda Ave,,,BRADBURY,NSW,2560,-34.085968,150.813120
NSW,131,Macarthur,2903,1,Bradbury South,Woodland Rd Public School,20 Woodland Rd,,,ST HELENS PARK,NSW,2560,-34.097700,150.815800
NSW,131,Macarthur,1670,1,Camden,Camden Public School,John St,,,CAMDEN,NSW,2570,-34.052572,150.693931
NSW,131,Macarthur,11960,1,Camden Downs,Macarthur Pre-School,8 Lawson Ave,,,CAMDEN SOUTH,NSW,2570,-34.084210,150.691300
NSW,131,Macarthur,1671,1,Camden East,Mawarra Public School,Macarthur Rd,,,ELDERSLIE,NSW,2570,-34.060565,150.711819
NSW,131,Macarthur,1672,1,Camden Hospital,Camden Hospital,Menangle Rd,,,CAMDEN,NSW,2570,-34.062400,150.693200
NSW,131,Macarthur,1673,1,Camden South,Camden South Public School,Old Hume Hwy,,,CAMDEN,NSW,2570,-34.075551,150.694606
NSW,131,Macarthur,11963,1,Campbelltown,Campbelltown Public School,Lithgow St,,,CAMPBELLTOWN,NSW,2560,-34.070296,150.815692
NSW,131,Macarthur,2905,1,Campbelltown East,Campbelltown East Public School,Waminda Ave,,,CAMPBELLTOWN,NSW,2560,-34.072271,150.831360
NSW,131,Macarthur,46475,1,Campbelltown Hospital,Campbelltown Hospital,Therry Road,,,CAMPBELLTOWN,NSW,2560,-34.077900,150.805900
NSW,131,Macarthur,2906,1,Campbelltown North,Campbelltown Performing Arts High School,90 Beverley Rd,,,CAMPBELLTOWN,NSW,2560,-34.061300,150.823200
NSW,131,Macarthur,1674,1,Carrington Hospital,Carrington Retirement Village,90 Werombi Rd,,,GRASMERE,NSW,2570,-34.052000,150.672300
NSW,131,Macarthur,1675,1,Catherine Field,Catherine Field Community Hall,170 Catherine Fields Rd,,,CATHERINE FIELD,NSW,2557,-33.993000,150.764500
NSW,131,Macarthur,33738,1,Cawdor,Cawdor Public School,Cawdor Rd,,,CAWDOR,NSW,2570,-34.079585,150.689240
NSW,131,Macarthur,1677,1,Cobbitty,Cobbitty Public School,Cobbitty Rd,,,COBBITTY,NSW,2570,-34.015896,150.686465
NSW,131,Macarthur,31468,1,Currans Hill,Currans Hill Public School,10 Tramway Dr,,,CURRANS HILL,NSW,2567,-34.048020,150.769460
NSW,131,Macarthur,1680,1,Douglas Park,Douglas Park Public School,Duggan St,,,DOUGLAS PARK,NSW,2569,-34.178950,150.712313
NSW,131,Macarthur,34364,1,Glen Alpine,Glen Alpine Community Centre,cnr Heritage Way & Englorie Park Dr,,,GLEN ALPINE,NSW,2560,-34.087000,150.787800
NSW,131,Macarthur,33100,1,Harrington Park,Harrington Park Public School,Sir Warwick Fairfax Drive,,,HARRINGTON PARK,NSW,2567,-34.026355,150.738148
NSW,131,Macarthur,2921,1,Kentlyn,Kentlyn Public School,Georges River Rd,,,KENTLYN,NSW,2560,-34.073316,150.858799
NSW,131,Macarthur,2922,1,Leumeah,Salvation Army Hall,27-31 Rudd Rd,,,LEUMEAH,NSW,2560,-34.054540,150.828470
NSW,131,Macarthur,33668,1,Leumeah North (Macarthur),Leumeah Public School,Burrendong Rd,,,LEUMEAH,NSW,2560,-34.048740,150.839580
NSW,131,Macarthur,1686,1,Menangle Park,ABC Developmental Learning Centre Menangle Park,52 Taber St,,,MENANGLE PARK,NSW,2563,-34.100670,150.750510
NSW,131,Macarthur,11991,1,Mount Annan,Mount Annan Public School,12 Stenhouse Dr,,,MOUNT ANNAN,NSW,2567,-34.060800,150.761400
NSW,131,Macarthur,36407,1,Mount Annan Central,Mount Annan High School,248 Welling Dr,,,MOUNT ANNAN,NSW,2567,-34.057400,150.761800
NSW,131,Macarthur,1688,1,Mount Hunter,Mount Hunter Public School,165 Burragorang Rd,,,MOUNT HUNTER,NSW,2570,-34.071732,150.636391
NSW,131,Macarthur,1690,1,Narellan,Narellan Public School,Camden Valley Way,,,NARELLAN,NSW,2567,-34.064732,150.781969
NSW,131,Macarthur,11992,1,Narellan Vale,Elizabeth Macarthur High School,Waterworth Dr,,,NARELLAN VALE,NSW,2567,-34.057687,150.738216
NSW,131,Macarthur,1691,1,Oakdale,Oakdale Public School,Blatman Ave,,,OAKDALE,NSW,2570,-34.079685,150.508140
NSW,131,Macarthur,1692,1,Orangeville,Orangeville Uniting Church Hall,cnr Werriberri & Silverdale Rds,,,ORANGEVILLE,NSW,2570,-34.034700,150.572000
NSW,131,Macarthur,1693,1,Picton (Macarthur),Wollondilly Shire Hall,48-60 Menangle St,,,PICTON,NSW,2571,-34.170000,150.612600
NSW,131,Macarthur,2930,1,Rosemeadow,Rosemeadow Public School,Anthony Dr,,,ROSEMEADOW,NSW,2560,-34.104759,150.794624
NSW,131,Macarthur,2931,1,Ruse,Ruse Public School,Junction Rd,,,RUSE,NSW,2560,-34.067012,150.842051
NSW,131,Macarthur,31241,1,St Helens Park,St Helens Park Public School,Kellerman Dr,,,ST HELENS PARK,NSW,2560,-34.110896,150.803396
NSW,131,Macarthur,14113,1,Sydney (Macarthur),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.873500,151.206600
NSW,131,Macarthur,1700,1,The Oaks,The Oaks Public School,John St,,,THE OAKS,NSW,2570,-34.078808,150.571100
NSW,131,Macarthur,46592,1,Theresa Park,Theresa Park Rural Fire Brigade Station,Werombi Rd,,,THERESA PARK,NSW,2570,-34.002700,150.640500
NSW,131,Macarthur,2936,1,Wedderburn,Wedderburn Outdoor Resource Centre,391 Wedderburn Rd,,,WEDDERBURN,NSW,2560,-34.130000,150.813700
NSW,131,Macarthur,1708,1,Wilton,Tim Blair Community Centre,Broughton St,,,WILTON,NSW,2571,-34.235600,150.693800
NSW,132,Mackellar,1715,1,Avalon,Avalon Recreation Centre,59A Old Barrenjoey Rd,,,AVALON,NSW,2107,-33.635500,151.329300
NSW,132,Mackellar,1716,1,Barrenjoey,Barrenjoey High School,Tasman Rd,,,AVALON,NSW,2107,-33.630279,151.334060
NSW,132,Mackellar,1717,1,Bayview,Loquat Valley Anglican Preparatory School,1977 Pittwater Rd,,,BAYVIEW,NSW,2104,-33.657509,151.295472
NSW,132,Mackellar,1718,1,Beacon Hill (Mackellar),Beacon Hill Memorial Hall,35 Willandra Rd,,,BEACON HILL,NSW,2100,-33.753400,151.261600
NSW,132,Mackellar,186,1,Belrose,Wakehurst Public School,Glen St,,,BELROSE,NSW,2085,-33.738866,151.218337
NSW,132,Mackellar,31630,1,Belrose North,Belrose Public School,Ralston Ave,,,BELROSE,NSW,2085,-33.727742,151.216161
NSW,132,Mackellar,1719,1,Bilgola Plateau,Bilgola Plateau Primary School,Plateau Rd,,,BILGOLA PLATEAU,NSW,2107,-33.644800,151.313900
NSW,132,Mackellar,1720,1,Collaroy,Collaroy Masonic Hall,1183 Pittwater Rd,,,COLLAROY BEACH,NSW,2097,-33.728100,151.299100
NSW,132,Mackellar,1721,1,Collaroy Plateau,Collaroy Plateau Primary School,Plateau Rd,,,COLLAROY PLATEAU,NSW,2097,-33.721455,151.282851
NSW,132,Mackellar,1723,1,Coster Street,Frenchs Forest Kindergarten,7 Coster St,,,FRENCHS FOREST,NSW,2086,-33.747810,151.241920
NSW,132,Mackellar,1724,1,Cromer,Cromer Primary School,Carcoola Rd,,,CROMER,NSW,2099,-33.737800,151.273800
NSW,132,Mackellar,1722,1,Cromer East,Cromer High School,South Creek Rd,,,CROMER,NSW,2099,-33.738100,151.284100
NSW,132,Mackellar,1725,1,Dee Why,Dee Why Primary School,Fisher Rd,,,DEE WHY,NSW,2099,-33.748600,151.286300
NSW,132,Mackellar,1726,1,Dee Why Central (Mackellar),St Kevins Church Hall,57-59 Oaks Ave,,,DEE WHY,NSW,2099,-33.754280,151.290040
NSW,132,Mackellar,11965,1,Dee Why East (Mackellar),Dee Why Surf Club,The Strand,,,DEE WHY,NSW,2099,-33.753600,151.296800
NSW,132,Mackellar,1727,1,Elanora,Elanora Heights Public School,Elanora Rd,,,ELANORA HEIGHTS,NSW,2101,-33.702721,151.283975
NSW,132,Mackellar,189,1,Forest High,Forest High School,Frenchs Forest Rd W,,,FRENCHS FOREST,NSW,2086,-33.749900,151.230800
NSW,132,Mackellar,192,1,Frenchs Forest (Mackellar),Frenchs Forest Public School,Ann St,,,FRENCHS FOREST,NSW,2086,-33.751679,151.224625
NSW,132,Mackellar,197,1,Kambora,Kambora Public School,cnr Kambora & Woolrych Rds,,,DAVIDSON,NSW,2085,-33.739800,151.195000
NSW,132,Mackellar,1728,1,Lagoon Street,St Josephs Parish Hall,21 Lagoon St,,,NARRABEEN,NSW,2101,-33.712800,151.299000
NSW,132,Mackellar,205,1,Mimosa,Mimosa Public School,Mimosa St,,,FRENCHS FOREST,NSW,2086,-33.743900,151.204400
NSW,132,Mackellar,1729,1,Mona Vale,Mona Vale Community Centre,Pittwater Rd,,,MONA VALE,NSW,2103,-33.676500,151.304300
NSW,132,Mackellar,1730,1,Mona Vale Beach,Mona Vale Surf Club,Surfview Rd,,,MONA VALE,NSW,2103,-33.678200,151.314500
NSW,132,Mackellar,1731,1,Mona Vale Hospital,Mona Vale District Hospital,Coronation St,,,MONA VALE,NSW,2103,-33.685665,151.306671
NSW,132,Mackellar,33074,1,Mona Vale North,Pittwater High School,Mona St,,,MONA VALE,NSW,2103,-33.669799,151.302491
NSW,132,Mackellar,1732,1,Narrabeen,Narrabeen Lakes Primary School,1299 Pittwater Rd,,,NARRABEEN,NSW,2101,-33.720300,151.297600
NSW,132,Mackellar,1733,1,Narrabeen North,Narrabeen Sports High School,Namona St,,,NORTH NARRABEEN,NSW,2101,-33.699660,151.296827
NSW,132,Mackellar,1734,1,Narraweena,Narraweena Primary School,McIntosh Rd,,,NARRAWEENA,NSW,2099,-33.749300,151.273400
NSW,132,Mackellar,1735,1,Newport,Newport Primary School,Stuart St,,,NEWPORT,NSW,2106,-33.659000,151.313000
NSW,132,Mackellar,1736,1,Newport Beach,Newport Scout Hall,Barrenjoey Rd,,,NEWPORT,NSW,2106,-33.655590,151.319870
NSW,132,Mackellar,1737,1,Palm Beach,Palm Beach Kindergarten,1053 Barrenjoey Rd,,,PALM BEACH,NSW,2108,-33.603000,151.319500
NSW,132,Mackellar,1740,1,RSL Retirement Village,RSL Retirement Village,Veterans Pde,,,COLLAROY PLATEAU,NSW,2097,-33.722700,151.286200
NSW,132,Mackellar,1738,1,Scotland Island,Scotland Island Kindergarten,Tennis Wharf,,,SCOTLAND ISLAND,NSW,2105,-33.637631,151.292047
NSW,132,Mackellar,33602,2,Special Hospital Team 1,Seaside Retirement Village,184 Garden St,,,WARRIEWOOD,NSW,2102,,
NSW,132,Mackellar,33698,2,Special Hospital Team 2,Wesley Gardens,2B Morgan Rd,,,BELROSE,NSW,2085,,
NSW,132,Mackellar,31629,1,Sydney (Mackellar),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.873500,151.206600
NSW,132,Mackellar,1739,1,Terrey Hills,Terrey Hills Primary School,Cooyong Rd,,,TERREY HILLS,NSW,2084,-33.690991,151.217870
NSW,132,Mackellar,11966,1,Warriewood,Ted Blackwood Youth & Community Centre,Jackson & Boondah Rds,,,NORTH NARRABEEN,NSW,2101,-33.696900,151.298600
NSW,132,Mackellar,1741,1,Wheeler Heights,Wheeler Heights Primary School,Veterans Pde,,,WHEELER HEIGHTS,NSW,2097,-33.731504,151.280156
NSW,133,Macquarie,220,1,Bathurst,Bathurst Public School,George St,,,BATHURST,NSW,2795,-33.421662,149.571135
NSW,133,Macquarie,221,1,Bathurst Central,Catholic Cathedral Parish Centre,Keppel St,,,BATHURST,NSW,2795,-33.420000,149.577200
NSW,133,Macquarie,31071,1,Bathurst City,St Stephens Presbyterian Church Hall,236 Howick St,,,BATHURST,NSW,2795,-33.416330,149.579920
NSW,133,Macquarie,223,1,Bathurst High,Bathurst High School,Hope St,,,BATHURST,NSW,2795,-33.412948,149.569261
NSW,133,Macquarie,224,1,Bathurst Hospital,Bathurst Hospital Daffodil Cottage,Cnr Howick St & Commonwealth St,,,WEST BATHURST,NSW,2795,-33.406000,149.570600
NSW,133,Macquarie,226,1,Bathurst St Vincents,St Vincents Hospital,Gormans Hill Rd,,,GORMANS HILL,NSW,2795,-33.434800,149.590100
NSW,133,Macquarie,225,1,Bathurst South,Bathurst South Public School,Havannah St,,,BATHURST,NSW,2795,-33.433741,149.569050
NSW,133,Macquarie,227,1,Bathurst West,Bathurst West Public School,Suttor St,,,WEST BATHURST,NSW,2795,-33.411827,149.558899
NSW,133,Macquarie,1749,1,Blackheath,Blackheath Public School,Leichhardt St,,,BLACKHEATH,NSW,2785,-33.639232,150.285828
NSW,133,Macquarie,1750,1,Black Springs,Black Springs Public School,Avoca St,,,BLACK SPRINGS,NSW,2787,-33.846282,149.742276
NSW,133,Macquarie,1475,1,Blaxland,Blaxland High School,Coughlan Rd,,,BLAXLAND,NSW,2774,-33.754798,150.604727
NSW,133,Macquarie,1476,1,Blaxland East,Blaxland East Public School,Old Bathurst Rd,,,EAST BLAXLAND,NSW,2774,-33.746842,150.623032
NSW,133,Macquarie,232,1,Bowenfels South,Presbyterian Church Hall,Great Western Hwy,,,SOUTH BOWENFELS,NSW,2790,-33.515200,150.121400
NSW,133,Macquarie,1753,1,Burraga,Burraga Hall,Cnr Lloyd St & Edgar Hanrahan Dr,,,BURRAGA,NSW,2795,-33.947400,149.529700
NSW,133,Macquarie,237,1,Capertee,Capertee Progress Hall,Castlereagh Hwy,,,CAPERTEE,NSW,2846,-33.146200,149.987100
NSW,133,Macquarie,241,1,Cooerwull,Cooerwull Public School,319 Main St,,,LITHGOW,NSW,2790,-33.484242,150.141427
NSW,133,Macquarie,242,1,Cullen Bullen,Cullen Bullen Progress Hall,Castlereagh Hwy,,,CULLEN BULLEN,NSW,2790,-33.299500,150.032600
NSW,133,Macquarie,244,1,Eglinton (Macquarie),Eglinton Public School,Alexander St,,,EGLINTON,NSW,2795,-33.038517,149.414264
NSW,133,Macquarie,1761,1,Faulconbridge,Springwood High School,Grose Rd,,,FAULCONBRIDGE,NSW,2776,-33.685800,150.549500
NSW,133,Macquarie,249,1,Glen Alice,Glen Alice Public School,Beaumont St,,,GLEN ALICE,NSW,2849,-33.043500,150.213700
NSW,133,Macquarie,1485,1,Glenbrook,Glenbrook Public School,Woodville Rd,,,GLENBROOK,NSW,2773,-33.766284,150.617457
NSW,133,Macquarie,253,1,Hampton,Hampton Public School,Jenolan Caves Rd,,,HAMPTON,NSW,2790,-33.818073,150.022472
NSW,133,Macquarie,1767,1,Hartley,Hartley Old Public School,Mid Western Rd,,,HARTLEY,NSW,2790,-33.551020,150.187887
NSW,133,Macquarie,1768,1,Hazelbrook,Hazelbrook Public School,Great Western Hwy,,,HAZELBROOK,NSW,2779,-33.726852,150.459444
NSW,133,Macquarie,255,1,Hermitage,Hermitage Progress Association Hall,Albert St,,,LITHGOW,NSW,2790,-33.479900,150.149400
NSW,133,Macquarie,1771,1,Katoomba,Katoomba Public School,Merriwa St,,,KATOOMBA,NSW,2780,-33.719919,150.317892
NSW,133,Macquarie,1772,1,Katoomba High,Katoomba High School,Martin St,,,KATOOMBA,NSW,2780,-33.727727,150.314027
NSW,133,Macquarie,1773,1,Katoomba Hospital,Blue Mountains District Hospital,Great Western Hwy,,,KATOOMBA,NSW,2780,-33.706800,150.300100
NSW,133,Macquarie,1774,1,Katoomba North,Katoomba North Public School,Barton St,,,KATOOMBA,NSW,2780,-33.699241,150.315999
NSW,133,Macquarie,1775,1,Katoomba Street,Katoomba-Leura Senior Citizens,Town Centre Arcade,Katoomba Street,,KATOOMBA,NSW,2780,-33.720030,150.310410
NSW,133,Macquarie,260,1,Kelso,Kelso Public School,Gilmour St,,,KELSO,NSW,2795,-33.417554,149.604458
NSW,133,Macquarie,1490,1,Lapstone,Lapstone Public School,1 Explorers Rd,,,LAPSTONE,NSW,2773,-33.771700,150.631340
NSW,133,Macquarie,1780,1,Lawson,Lawson Public School,Adelaide Street,,,LAWSON,NSW,2783,-33.723540,150.426050
NSW,133,Macquarie,1781,1,Leura,Leura Public School,Mount Hay Rd,,,LEURA,NSW,2780,-33.707194,150.306160
NSW,133,Macquarie,1782,1,Leura Central,Morven Gardens Centre for Aged Care,5-19 Morven Rd,,,LEURA,NSW,2780,-33.713930,150.343720
NSW,133,Macquarie,262,1,Lithgow,Lithgow Primary School,163 Mort St,,,LITHGOW,NSW,2790,-33.481790,150.159900
NSW,133,Macquarie,263,1,Lithgow Hospital,Lithgow District Hospital,Col Drewe Dr,,,SOUTH BOWENFELS,NSW,2790,-33.499800,150.127200
NSW,133,Macquarie,264,1,Littleton,La Salle Academy,Rabaul St,,,LITHGOW,NSW,2790,-33.495532,150.133152
NSW,133,Macquarie,272,1,Meadow Flat,Meadow Flat Public School,Great Western Hwy,,,MEADOW FLAT,NSW,2795,-33.434936,149.923937
NSW,133,Macquarie,1790,1,Medlow Bath,Medlow Bath Bush Fire Brigade,Railway Pde,,,MEDLOW BATH,NSW,2780,-33.674200,150.281600
NSW,133,Macquarie,274,1,Mitchell Campus,Charles Sturt University,Panorama Ave,,,MITCHELL,NSW,2795,-35.057832,147.361645
NSW,133,Macquarie,1493,1,Mount Riverview,Mount Riverview Public School,Rusden Rd,,,MOUNT RIVERVIEW,NSW,2774,-33.729797,150.632731
NSW,133,Macquarie,1792,1,Mount Victoria,Mount Victoria Public School,Victoria St,,,MOUNT VICTORIA,NSW,2786,-33.591570,150.253852
NSW,133,Macquarie,1793,1,Mount Wilson,Mount Wilson Village Hall,Mount Wilson Rd,,,MOUNT WILSON,NSW,2786,-33.507000,150.366100
NSW,133,Macquarie,282,1,Oakey Park,Zig Zag Public School,Victoria Ave,,,LITHGOW,NSW,2790,-33.465984,150.182723
NSW,133,Macquarie,1795,1,Oberon,Oberon High School,Ross St,,,OBERON,NSW,2787,-33.702093,149.859304
NSW,133,Macquarie,1796,1,O'Connell,O'Connell Public School,15 Blacks Mill La,,,O'CONNELL,NSW,2795,-33.524500,149.720300
NSW,133,Macquarie,289,1,Peel,Old School House,West St,,,PEEL,NSW,2795,-33.309400,149.634700
NSW,133,Macquarie,290,1,Perthville,Perthville Public School,Rockley St,,,PERTHVILLE,NSW,2795,-33.491029,149.546654
NSW,133,Macquarie,291,1,Portland,Portland Central School,Villiers St,,,PORTLAND,NSW,2847,-33.354638,149.980619
NSW,133,Macquarie,294,1,Raglan,Raglan Public School,Nelson St,,,RAGLAN,NSW,2795,-33.428308,149.647829
NSW,133,Macquarie,1803,1,Rockley,Rockley Public School,Hill St,,,ROCKLEY,NSW,2795,-33.414306,149.561978
NSW,133,Macquarie,296,1,Rydal,Showground Hall,Market St,,,RYDAL,NSW,2790,-33.482400,150.035400
NSW,133,Macquarie,45180,2,Special Hospital Team 1,St Anne's Home,Tenison Woods Ave,,,PERTHVILLE,NSW,2795,,
NSW,133,Macquarie,45182,2,Special Hospital Team 2,Tabulam Cottages,20 Green St,,,PORTLAND,NSW,2847,,
NSW,133,Macquarie,1805,1,Springwood,Springwood Presbyterian Church,160 Macquarie Road,,,SPRINGWOOD,NSW,2777,-33.699100,150.566100
NSW,133,Macquarie,8875,1,Springwood North,Ellison Public School,Ellison Rd,,,SPRINGWOOD,NSW,2777,-33.690197,150.585523
NSW,133,Macquarie,1806,1,Springwood South,Springwood Public School,Burns Rd,,,SPRINGWOOD,NSW,2777,-33.705475,150.573367
NSW,133,Macquarie,14123,1,Sydney (Macquarie),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.873500,151.206600
NSW,133,Macquarie,304,1,The Lagoon,The Lagoon Public School,71 Young St,,,THE LAGOON,NSW,2795,-33.541410,149.602180
NSW,133,Macquarie,1808,1,Trunkey,Trunkey Public School,Goulburn Rd,,,TRUNKEY,NSW,2795,-33.816899,149.323671
NSW,133,Macquarie,306,1,Tweed Mills,Fatima Hall,Great Western Hwy,,,LITHGOW,NSW,2790,-33.488000,150.134800
NSW,133,Macquarie,308,1,Vale Of Clwydd,Vale Of Clwydd Community Hall,Mort St,,,LITHGOW,NSW,2790,-33.482100,150.175400
NSW,133,Macquarie,1809,1,Valley Heights,Blue Mountains Grammar Preparatory School,Tusculum Road,,,VALLEY HEIGHTS,NSW,2777,-33.703270,150.580140
NSW,133,Macquarie,309,1,Wallerawang,Wallerawang Public School,Barton Ave,,,WALLERAWANG,NSW,2845,-33.419567,150.070878
NSW,133,Macquarie,1811,1,Warrimoo,Warrimoo Public School,Florabella Street,,,WARRIMOO,NSW,2774,-33.727290,150.599000
NSW,133,Macquarie,1812,1,Wentworth Falls,Wentworth Falls Public School,Falls Rd,,,WENTWORTH FALLS,NSW,2782,-33.724920,150.374092
NSW,133,Macquarie,1816,1,Winmalee,Winmalee High School,High School Dr,,,WINMALEE,NSW,2777,-33.675052,150.615477
NSW,133,Macquarie,1818,1,Woodford,Woodford Bush Fire Brigade,Cnr Park Rd & Railway Pde,,,WOODFORD,NSW,2778,-33.734100,150.470400
NSW,133,Macquarie,261,1,Yetholme,Yetholme Community Hall,32 Porter Lane,,,YETHOLME,NSW,2795,-33.447800,149.817200
NSW,134,Mitchell,8876,1,Aminya,Aminya Hostel & Nursing Home,Goolgung Ave,,,BAULKHAM HILLS,NSW,2153,-33.757500,151.000400
NSW,134,Mitchell,1822,1,Annangrove,Annangrove Public School,185 Annangrove Rd,,,ANNANGROVE,NSW,2156,-33.667520,150.953210
NSW,134,Mitchell,1825,1,Baulkham Hills High,Baulkham Hills High School,419A Windsor Rd,,,BAULKHAM HILLS,NSW,2153,-33.752700,150.990200
NSW,134,Mitchell,1827,1,Baulkham Hills North,Baulkham Hills North Public School,cnr Henry St & Girralong Ave,,,BAULKHAM HILLS,NSW,2153,-33.752708,151.000015
NSW,134,Mitchell,34116,1,Beaumont Hills,Beaumont Hills Public School,The Parkway,,,KELLYVILLE,NSW,2155,-33.698029,150.946745
NSW,134,Mitchell,1829,1,Castle Hill,Castle Hill Public School,Les Shore Pl,,,CASTLE HILL,NSW,2154,-33.728152,151.004896
NSW,134,Mitchell,11969,1,Castle Hill East,Castle Hill House,Francis St,,,CASTLE HILL,NSW,2154,-33.738400,151.002800
NSW,134,Mitchell,1830,1,Castle Hill High,Castle Hill High School,Castle St,,,CASTLE HILL,NSW,2154,-33.727154,150.999091
NSW,134,Mitchell,11970,1,Castle Hill West,"Industrial Unit 6, 7 Salisbury Rd",Unit 6,7 Salisbury Rd,,CASTLE HILL,NSW,2154,-33.728100,150.979400
NSW,134,Mitchell,1833,1,Crestwood,Crestwood Public School,38 Peel Rd,,,BAULKHAM HILLS,NSW,2153,-33.749370,150.972260
NSW,134,Mitchell,1834,1,Crestwood High,Crestwood High School,17 Chapel La,,,BAULKHAM HILLS,NSW,2153,-33.742670,150.976330
NSW,134,Mitchell,1835,1,Dural (Mitchell),Dural Public School,622 Old Northern Rd,,,DURAL,NSW,2158,-33.685665,151.026432
NSW,134,Mitchell,45260,1,Eurambie Park (Mitchell),Eurambie Park Child Care Centre,Coonara Ave,,,WEST PENNANT HILLS,NSW,2125,-33.744700,151.030500
NSW,134,Mitchell,1838,1,Glenhaven,Glenhaven Public School,Glenhaven Rd,,,GLENHAVEN,NSW,2156,-33.701033,151.003568
NSW,134,Mitchell,1851,1,Hopetoun,"Barton Hall, Hopetoun Village",Gowrie Dr,,,CASTLE HILL,NSW,2154,-33.728500,151.025300
NSW,134,Mitchell,1840,1,Jasper Road,Jasper Road Public School,Jasper Rd,,,BAULKHAM HILLS,NSW,2153,-33.761118,150.981898
NSW,134,Mitchell,1841,1,Kellyville,Kellyville Public School,Windsor Rd,,,KELLYVILLE,NSW,2153,-33.711438,150.956906
NSW,134,Mitchell,36372,1,Kellyville East,Kellyville High School,cnr York Rd & Queensbury Ave,,,KELLYVILLE,NSW,2155,-33.716058,150.959214
NSW,134,Mitchell,45256,1,Kenthurst (Mitchell),Kenthurst Public School,111 Kenthurst Rd,,,KENTHURST,NSW,2156,-33.665400,151.004000
NSW,134,Mitchell,1843,1,Kilvinton,Phillip Lodge (5th Fl) Kilvinton Village,James Cook Dr,,,CASTLE HILL,NSW,2154,-33.730000,151.018300
NSW,134,Mitchell,1845,1,Matthew Pearce,Matthew Pearce Public School,Astoria Park Rd,,,BAULKHAM HILLS,NSW,2153,-33.757785,150.962461
NSW,134,Mitchell,1847,1,Model Farms,Model Farms High School,Gooden Dr,,,BAULKHAM HILLS,NSW,2153,-33.770366,150.971997
NSW,134,Mitchell,1848,1,Mowll,"Dover Hall, Mowll Village",Hilliard Dr,,,CASTLE HILL,NSW,2154,-33.727100,151.023500
NSW,134,Mitchell,1849,1,Muirfield,Muirfield Technology High School,Barclay Rd,,,NORTH ROCKS,NSW,2151,-33.765200,151.021300
NSW,134,Mitchell,46498,1,Northmead High (Mitchell),Northmead High School,Campbell St,,,NORTHMEAD,NSW,2152,-33.788484,150.999686
NSW,134,Mitchell,651,1,North Rocks (Mitchell),North Rocks Public School,359 North Rocks Rd,,,NORTH ROCKS,NSW,2151,-33.768768,151.025967
NSW,134,Mitchell,11974,1,Oakhill Drive (Mitchell),Oakhill Drive Public School,cnr Oakhill & Westminster Drs,,,CASTLE HILL,NSW,2154,-33.722000,151.023400
NSW,134,Mitchell,1853,1,Rondelay,Excelsior Public School,Rondelay Dr,,,CASTLE HILL,NSW,2154,-33.740821,150.990509
